entity,doc_id,F1_rules,F1_TBM
DISO,3241892,0.0,0.0
DISO,3324915,0.5,0.0
DISO,3453726,0.6666666666666666,0.0
DISO,3482865,0.0,0.0
DISO,3535556,0.0,0.0
DISO,3548189,0.5,0.3333333333333333
DISO,3634431,0.6666666666666666,0.0
DISO,3677916,0.6666666666666666,0.0
DISO,3718152,0.0,0.0
DISO,3738304,0.0,0.0
DISO,3760481,0.0,0.0
DISO,3803819,1.0,1.0
DISO,4018489,0.0,0.0
DISO,4020045,0.0,0.0
DISO,4028899,0.6666666666666666,0.0
DISO,4157454,0.4,0.8
DISO,4159295,0.0,1.0
DISO,4168030,0.0,0.0
DISO,4197174,0.0,0.0
DISO,4220721,0.0,0.0
DISO,4247099,0.0,0.0
DISO,4256477,0.0,0.5
DISO,4259081,0.0,0.0
DISO,4265729,0.0,1.0
DISO,4283085,0.0,0.0
DISO,4314009,0.6666666666666666,0.0
DISO,4388311,0.4,0.0
DISO,4417986,1.0,0.0
DISO,4427941,0.5,0.5
DISO,4433099,0.6666666666666666,0.0
DISO,4462186,0.6666666666666666,0.0
DISO,4493940,1.0,1.0
DISO,4574955,0.0,0.0
DISO,4600261,1.0,0.0
DISO,4603627,1.0,1.0
DISO,4642863,0.0,0.0
DISO,4676892,0.0,0.0
DISO,4754171,0.4,0.6666666666666666
DISO,4769583,0.6666666666666666,0.0
DISO,4791389,0.33333333333333337,0.0
DISO,4804379,0.6666666666666666,0.3333333333333333
DISO,4862812,0.0,0.0
DISO,4920834,0.0,0.7499999999999999
DISO,4965112,0.6666666666666666,0.0
DISO,4968740,0.8,0.0
DISO,4985368,0.5,0.0
DISO,5001461,0.0,0.0
DISO,5087781,0.6666666666666666,0.0
DISO,5146732,1.0,1.0
DISO,5217702,0.0,0.0
DISO,5328287,0.5,0.5
DISO,5341613,0.0,0.0
DISO,5361697,0.6666666666666666,0.0
DISO,536578,0.0,0.0
DISO,5366903,0.5,0.5
DISO,5382520,0.4,0.28571428571428575
DISO,5397008,0.6666666666666666,0.0
DISO,5404543,1.0,0.0
DISO,5405908,0.5,0.0
DISO,5440975,0.6666666666666666,0.6666666666666666
DISO,5508318,1.0,1.0
DISO,5526544,0.6666666666666666,0.6666666666666666
DISO,5531981,0.0,0.6666666666666666
DISO,556341,0.0,0.0
DISO,5577572,0.5,0.0
DISO,5579423,0.6,0.6
DISO,5607134,0.6666666666666666,0.6666666666666666
DISO,5619723,0.0,0.0
DISO,5725371,0.6666666666666666,0.3333333333333333
DISO,5726836,0.0,0.0
DISO,5729054,0.6666666666666666,0.6666666666666666
